SITEID,TITLE,lng,lat
50023410000054,开县****觉网吧,108.232,31.1069
50023410000055, 开****代网吧,108.398,31.1719
50023410000056,开县****代网吧,108.141,31.1825
50023410000058,开县****络会所,108.423,31.1745
50023410000059,开县****洋网吧,108.491,31.2999
50023410000060,开县****络会所,108.389,31.2771
50023410000061, 开****弟网吧,108.474,31.2697
50023410000062,开县****络会所,108.098,31.0877
50023410000063,开县****风网吧,108.531,31.3734
50023410000064, 开****友网吧,108.534,31.3728
50023410000065,开县****络会所,108.389,31.2771
50023410000066,开县****络驿站,108.386,31.1645
50023410000067,开县****知网吧,108.452,31.5133
50023410000068,开县****旗舰店,108.417,31.1723
50023410000069,开县****络会所,108.378,31.166
50023410000070,开县****鸟网吧,108.232,31.1069
50023410000071,开县****星网吧,108.493,31.2987
50023410000072,开县****橙网吧,108.317,31.0045
50023510000003,云阳****缘网吧,108.878,30.8097
50023510000006,云阳****春雅园,108.944,31.1626
50023510000008,云阳****络会所,108.691,30.947
50023510000009,云阳****动网吧,108.716,30.9279
50023510000011,云阳****闲会所,108.863,31.0424
50023510000016,云阳****谷网吧,108.705,30.935
50023510000019,云阳****风网吧,108.702,30.9403
50023510000020,云阳****星网吧,108.864,31.1336
50023510000021,云阳****强网吧,108.718,30.9286
50023510000022,云阳****园网吧,108.719,30.9286
50023510000024,云阳****深网吧,109.089,30.9455
50023510000025,云阳****闲会所,108.713,30.9323
50023510000026,云阳****络会所,108.712,30.9376
50023510000031,云阳****缘网吧,108.718,30.9282
50023510000032,云阳****游网吧,108.714,30.9347
50023510000034,云阳****力网吧,108.721,30.9104
50023510000037,云阳****了网吧,108.758,30.8746
50023510000038,云阳****缘网吧,108.827,31.1211
50023510000040,云阳****发网吧,108.803,31.2278
50023510000041,云阳****宁网吧,109.032,30.9894
50023510000043,云阳****欣网吧,108.986,31.1907
50011110000006,重庆****乐网吧,105.774,29.4933
50011110000008,重庆****桐网吧,105.777,29.4926
50011110000010,重庆****翔网吧,105.776,29.4927
50011510000037,长寿****雅网吧,107.073,29.8306
50011510000038,长寿****迪网吧,107.087,29.845
50011510000039,长寿****尚网吧,107.076,29.8347
50011510000041,长寿****宇网吧,107.074,29.8371
50011510000043,长寿****宾网吧,107.077,29.8348
50011510000044,长寿****龙网吧,107.08,29.8346
50011510000045,长寿****岸网吧,107.088,29.852
50011510000046,长寿****宇网吧,107.012,29.8271
50011510000048,长寿****人网吧,107.009,29.8291
50011510000049,长寿****下网吧,107.081,29.8371
50011510000050,长寿****兴网吧,107.147,29.9605
50011510000051,长寿****泰网吧,107.026,29.8056
50011510000053,长寿****风网吧,107.016,29.8264
50011510000054,长寿****飞网吧,107.147,29.9605
50011510000055,长寿****点网吧,107.006,29.829
50011510000057,长寿****生网吧,107.028,29.8061
50011510000059,长寿****胜网吧,107.077,29.8409
50011510000062,长寿****达网吧,106.964,30.0072
50011510000065,长寿****网吧,107.013,29.8268
50011510000066,长寿****佳网吧,107.073,29.8306
50011510000067,长寿****零网吧,107.072,29.8131
50011410000011,黔江****尚网吧,108.715,29.441
50011410000013,黔江****山店),108.772,29.5353
50011410000014,黔江****天网吧,108.788,29.533
50011410000015,黔江****胜网吧,108.787,29.5333
50011410000016,黔江****享网吧,108.793,29.5297
50011410000017,黔江****珠网吧,108.799,29.5274
50011410000018,黔江****川网吧,106.569,29.5647
50011410000019,黔江****吧二店,108.782,29.5362
50011410000020,黔江****镇网吧,108.78,29.3036
50011410000021,黔江****舞网吧,108.78,29.3036
50011410000023,黔江****鹏网吧,108.725,29.1388
50011410000024,黔江****江网吧,108.725,29.1388
50011410000025,黔江****城网视,108.789,29.3936
50011410000026,黔江****阳网吧,108.821,29.5099
50011410000027,黔江****点网吧,108.715,29.441
50011410000028,黔江****鹏网吧,108.839,29.5402
50011410000029,黔江****畅网吧,108.698,29.3952
50011410000030,黔江****友网吧,108.673,29.3319
50011410000031,黔江****逸网吧,108.612,29.7723
50011410000032,黔江****习网吧,108.838,29.4192
50011410000033,黔江****家网吧,108.584,29.4994
50011410000034,黔江****莲网吧,108.715,29.441
50011410000035,黔江****达网吧,108.863,29.2872
50011410000036,黔江****洋网吧,108.839,29.5404
50011410000037,黔江****创网吧,108.715,29.441
50011410000039,黔江****盛网吧,108.781,29.3059
50011410000040,黔江****凡网吧,108.554,29.6226
50011410000041,黔江****吧联盟,108.6,29.1428
50011410000042,黔江****宇网吧,108.789,29.5384
50011410000043,黔江****伟网吧,108.79,29.5229
50011410000044,黔江****汇网吧,108.805,29.5292
50011410000045,黔江****阳网吧,108.839,29.5404
50011410000046,黔江****智网吧,108.715,29.441
50011410000047,黔江****祥龙店,108.792,29.5299
50011510000001,长寿****座网吧,106.854,29.8577
50011510000002,长寿****宇网吧,107.079,29.8403
50011510000003,长寿****邸网吧,107.081,29.837
50011510000004,长寿****蒙网吧,107.084,29.8457
50011510000005,长寿****科网吧,107.072,29.8131
50011510000006,长寿****星网吧,107.08,29.8363
50011510000007,长寿****颗网吧,107.034,29.9047
50011510000008,长寿****枸网吧,107.081,29.837
50011510000009,长寿****桃花店,107.091,29.8648
50011510000010,长寿****义网吧,107.147,29.9605
50011510000012,长寿****思网吧,107.225,29.8968
50011510000013,长寿****兴网吧,107.094,29.8627
50011510000015,长寿****雨网吧,107.216,29.9627
50011510000016,长寿****红网吧,107.194,30.0199
50011510000018,长寿****琪网吧,107.216,29.9614
50011510000019,长寿****草网吧,107.216,30.1405
50011510000020,长寿****击网吧,107.073,29.8306
50011510000021,长寿****卡网吧,107.074,29.8429
50011510000022,长寿****舟网吧,107.089,29.8818
50011510000023,长寿****吧网吧,107.008,29.8288
50011510000024,长寿****谷网吧,106.854,29.8577
50011510000026,长寿****涛网吧,107.08,29.8346
50011510000027,长寿****龙网吧,107.216,29.9627
50011510000028,长寿****家网吧,107.007,29.8284
50010110000164,万州****馨网吧,106.464,29.4942
50010110000168,万州****微网吧,108.416,30.7727
50010110000169,万州****煌网吧,108.379,30.8079
50010110000170,万州****河网吧,108.39,30.8134
50010110000171,万州****森网吧,108.381,30.8719
50010110000172,万州****苑网吧,108.366,30.86
50010110000174,万州****煌巢）,108.402,30.8316
50010110000175,万州****龙网吧,106.464,29.4942
50010110000177,万州****晟网吧,108.384,30.8324
50010110000178,万州****实网吧,108.379,30.8312
50010110000179,万州****魂网吧,108.359,30.8312
50010110000183,万州****之行）,108.025,30.7763
50010110000185,万州****A城),108.387,30.8029
50010110000188,万州****言网吧,108.918,28.4044
50010110000190,万州****者网吧,108.398,30.8336
50010110000191,万州****才网吧,108.385,30.8047
50010110000192,万州****度网吧,108.376,30.8519
50010110000193,万州****网城）,108.447,30.7665
50010110000011,万州****来网吧,106.464,29.4942
50010110000012,万州****曦网吧,108.388,30.8096
50010110000013,万州****星网吧,108.402,30.7611
50010110000014,万州****觉网吧,108.424,30.686
50010110000017,万州****情网吧,108.389,30.8136
50010110000019,万州****云网吧,108.39,30.8028
50010110000021,万州****铛网吧,106.464,29.4942
50010110000022,万州****欧网吧,108.386,30.8132
50010110000023,万州****B城),108.452,30.7697
50010110000024,万州****阳网吧,108.262,30.5104
50010110000026,万州****散网吧,108.397,30.8307
50010110000027,万州****B城),108.39,30.8028
50010110000032,万州****涛网吧,108.413,30.8384
50010110000034,万州****车网吧,107.969,30.8068
50010110000035,万州****驰网吧,106.464,29.4942
50010110000036,万州****神网吧,108.388,30.8161
50010110000037,万州****都网吧,108.384,30.8198
50010110000038,万州****F城),108.465,30.7823
50010110000039,万州****维安),108.387,30.8029
50010110000040,万州****手指),108.377,30.8516
50010110000042,万州****A城),108.707,30.9359
50010110000043,万州****化网吧,108.29,30.6729
50010110000045,万州****下网吧,108.396,30.7813
50010110000047,万州****村网吧,108.413,30.7101
50010110000049,万州****月网吧,108.163,30.7682
50010110000050,万州****华网吧,108.399,30.7897
50010110000051,万州****源网吧,109.008,28.4445
50010110000054,万州****星网吧,108.455,30.7613
50010110000055,万州****雪网吧,108.389,30.8098
50010110000056,万州****莲网吧,108.399,30.7897
50010110000057,万州****新闻）,108.424,30.686
50010110000059,万州****桥网吧,108.417,30.7709
50010110000060,万州****阳网吧,108.387,30.8145
50010110000061,万州****云网吧,108.378,30.8079
50010110000062,万州****火网吧,106.464,29.4942
50010110000064,万州****网吧),108.382,30.8205
50010110000065,万州****源网吧,108.378,30.8762
50010110000066,万州****G城）,106.488,29.4785
50010110000067,万州****航网吧,108.496,30.7731
50010110000069,万州****道网吧,108.465,30.7823
50010110000071,万州****琪网吧,106.464,29.4942
50010110000072,万州****路网吧,108.093,30.7236
50010110000073,万州****功网吧,108.274,30.8201
50010110000074,万州****飞网吧,108.399,30.7897
50010110000076,万州****文网吧,108.616,30.6635
50010110000078,万州****海网吧,106.464,29.4942
50010110000079,万州****峰网吧,108.382,30.7572
50010110000080,万州****指网吧,108.384,30.8158
50010110000081,万州****风网吧,108.385,30.8157
50010810000140,南岸****3网吧,106.57,29.5344
50011810000145,亚联****凰网吧,105.937,29.3241
50011810000108,重庆****横网吧,105.922,29.3623
50011810000109,重庆****路网吧,105.93,29.371
50011810000141,永川****吧A区,105.894,29.3719
50022810000040,梁平****宏网吧,107.689,30.6629
50022810000041,梁平****宛网吧,107.778,30.6678
50022810000042,梁平****人网吧,107.808,30.6782
50022910001001,城口****网网吧,108.671,31.9512
50022910001002,城口****家网吧,108.668,31.9503
50022910001003,城口****日网吧,108.671,31.9512
50022910001004,城口****游网吧,108.668,31.9506
50022910001006,城口****云网吧,108.675,31.9507
50022910001007,城口****居网吧,108.674,31.9543
50022910001008,城口****网吧）,108.671,31.9512
50022910001009,重庆****网吧）,108.673,31.9544
50022910001010,城口****奇网吧,108.673,31.9536
50022910001011,城口****星网吧,106.543,29.4911
50023010000001,丰都****乐网吧,107.738,29.8761
50023010000003,丰都****家网吧,107.844,30.1003
50023010000004,丰都****子网吧,107.998,29.8437
50023010000005,丰都****动网吧,107.743,29.8731
50023010000006,丰都****圆网吧,106.378,29.6367
50023010000007,丰都****昌网吧,107.73,29.8686
50023010000008,丰都****休闲吧,107.707,29.8788
50023010000009,丰都****代网吧,107.995,29.843
50023010000010,丰都****村网吧,107.983,29.9738
50023010000012,丰都****兴网吧,107.935,29.8132
50023010000013,丰都****间网吧,107.615,29.8357
50023010000014,丰都****达网吧,107.873,30.025
50023010000015,丰都****纪网吧,107.707,29.8773
50024210000052,酉阳****蕾网吧,109.067,29.2901
50024210000053,酉阳****志网吧,108.556,28.7786
50024210000055,酉阳****宇网吧,108.404,28.8875
50024210000056,酉阳****蓝网吧,108.621,28.5319
50024210000057,酉阳****宇网吧,109.137,28.9768
50024210000059,酉阳****毛网吧,108.359,28.9133
50024210000060,酉阳****潮网吧,108.361,28.9321
50024210000062,酉阳****学网吧,108.82,28.7526
50024210000063,酉阳****百网吧,108.82,28.7526
50024210000064,酉阳****国网吧,109.135,28.8964
50024210000065,酉阳****务会所,108.808,29.0574
50024310000001,彭水****言网吧,108.066,29.1292
50024310000002,重庆****越网吧,108.166,29.3
50024310000003,彭水****游网吧,108.168,29.2915
50024310000005,彭水****朝网吧,108.168,29.2915
50024310000006,彭水****光网吧,108.171,29.2971
50024310000007,彭水****松网城,108.171,29.2954
50024310000008,彭水****达网吧,108.074,29.4005
50024310000010,彭水****尼网吧,108.172,29.3028
50024310000011,彭水****幻网吧,108.166,29.3
50024310000015,彭水****鑫网吧,108.173,29.3009
50024310000017,彭水****深网吧,108.273,29.3596
50024310000018,彭水****生网吧,108.171,29.3027
50011810000142,重庆****潮网吧,105.932,29.3666
50011810000143,重庆****龙网吧,106.534,29.5906
50011910000001,南川****地网吧,107.104,29.1584
50011910000002,南川****网吧),107.108,29.1636
50011910000003,南川****会所）,107.116,29.1581
50011910000004,南川****沙龙),107.105,29.1598
50011910000005,南川****网吧）,107.304,29.2595
50011910000006,南川****网吧）,107.122,29.311
50011910000007,南川****人网吧,107.116,29.1569
50011910000008,南川****网吧）,107.178,29.1417
50011910000009,南川****会所）,107.105,29.1598
50011910000011,南川****龙网吧,106.996,29.0867
50011910000013,南川****虫网吧,107.114,29.1548
50011910000014,南川****来网吧,107.303,29.259
50011910000015,南川****源网吧,107.104,29.1604
50011910000016,南川****闲吧）,107.111,29.1576
50011910000017,南川****下网吧,107.114,29.1548
50011910000018,南川****造网吧,107.103,29.164
50011910000019,南川****族网吧,107.178,29.1417
50011910000020,南川****网吧）,107.102,29.1645
50011810000110,重庆****祥网吧,105.858,29.0188
50011810000112,（加****楼B区,105.906,29.3545
50011810000113,永川****华网吧,105.894,29.3719
50011810000115,重庆****力网吧,105.939,29.3524
50011810000116,永川****川网城,105.909,29.3564
50011810000117,永川****街网吧,105.907,29.3524
50011810000120,重庆****居网吧,105.929,29.358
50011810000122,重庆****荣网吧,105.904,29.3493
50011810000123,永川****下网吧,105.894,29.3719
50011810000124,重庆****华网吧,105.897,29.3553
50011810000125,重庆****麦网吧,105.88,29.2965
50011810000127,永川****吧B区,105.894,29.3719
50011810000128,重庆****龙网吧,105.894,29.3719
50011810000129,重庆****捷网吧,105.884,29.2481
50011810000131,（加****吧C区,105.894,29.3719
50011810000132,永川****网吧),105.909,29.3479
50011810000133,重庆****合网吧,105.899,29.3593
50011810000135,永川****嘉网吧,105.969,29.2473
50011810000136,永川****力网吧,105.94,29.3583
50011810000137,重庆****市网吧,105.889,29.3966
50011810000138,重庆****直营店,105.937,29.3592
50011810000139,重庆****曼网吧,105.897,29.3606
50011810000140,永川****网网吧,105.935,29.3641
50010110000194,万州****城网吧,108.376,30.8496
50010110000195,万州****驹网吧,108.645,30.6151
50010110000200,万州****喜网吧,107.968,30.8135
50010110000201,万州****网吧,108.351,30.7148
50010110000202,万州****佳网吧,107.967,30.8136
50010210000002,重庆****隙网吧,107.396,29.7045
50010210000003,重庆****结网吧,107.405,29.7005
50010210000005,重庆****红网吧,107.46,29.5455
50010210000006,重庆****正网吧,107.339,29.7114
50010210000007,重庆****力网吧,107.489,29.5541
50010210000008,重庆****博网吧,107.46,29.7872
50010210000009,重庆****月网吧,107.303,29.7149
50010210000010,重庆****重网吧,107.404,29.7061
50010210000012,重庆****浪网吧,107.397,29.71
50010210000013,重庆****源网吧,107.461,29.5432
50010210000016,重庆****得网吧,107.403,29.7065
50010210000017,重庆****业网吧,107.274,29.7566
50010210000018,重庆****麟网吧,107.401,29.7031
50010210000019,重庆****间网吧,107.406,29.7047
50010210000020,重庆****智网吧,107.061,29.6593
50010210000021,重庆****君网吧,107.305,29.7435
50010210000022,重庆****山网吧,107.406,29.7067
50010210000023,重庆****云网吧,108.384,30.8197
50010210000024,重庆****林网吧,107.41,29.71
50010210000025,重庆****网吧,107.399,29.7146
50010210000027,重庆****丰网吧,107.401,29.7141
50010210000028,重庆****铭网吧,107.482,29.9039
50010210000029,重庆****浪网吧,107.39,29.714
50010210000030,重庆****米网吧,107.406,29.7155
50010210000032,重庆****缘网吧,107.369,29.6673
50010210000033,重庆****春网吧,107.407,29.7029
50010210000034,重庆****笋网吧,107.408,29.7078
50010210000035,重庆****寻网吧,107.404,29.7129
50010210000039,重庆****浓网吧,107.387,29.7115
50010210000040,重庆****轩网吧,107.61,29.7226
50010110000082,万州****风网吧,108.384,30.8183
50010110000083,万州****越网吧,106.464,29.4942
50010110000085,万州****达网吧,108.377,30.8481
50010110000086,万州****艺网吧,108.376,30.7519
50010110000087,万州****网城）,108.453,30.7639
50010110000088,万州****滩网吧,108.613,30.7412
50010110000089,万州****竹网吧,108.465,30.7823
50010110000090,万州****界网吧,108.016,30.859
50010110000092,万州****巢网吧,108.374,30.8208
50010110000093,万州****骋网吧,108.38,30.8207
50010110000094,万州****巢网吧,108.381,30.8221
50010110000095,万州****宇网吧,108.38,30.8742
50010110000096,万州****鸟网吧,108.387,30.8084
50010110000097,万州****升网吧,108.208,30.7955
50010110000098,万州****迹网吧,108.378,30.8502
50010110000100,万州****达网吧,108.273,30.8193
50010110000101,万州****瑞网吧,108.411,30.7761
50015110000062,重庆****腾网吧,106.481,29.5375
50010110000102,万州****鸟网吧,108.383,30.8172
50010110000104,万州****君网吧,108.706,30.941
50010110000106,万州****光网吧,108.37,30.8322
50010110000109,万州****程网吧,108.379,30.7873
50010110000110,万州****日网吧,108.822,30.6013
50010110000112,万州****C城）,108.447,30.7665
50010110000113,万州****光网吧,108.245,30.6412
50010210000070,重庆****林网吧,107.305,29.7417
50010210000072,重庆****宇网吧,107.305,29.7153
50010210000074,重庆****源网吧,107.397,29.7151
50010210000077,重庆****奔网吧,107.305,29.7419
50010310000019,渝中****琦网吧,106.576,29.5585
50015310000040,奔月****月网吧,106.487,29.6395
50024210000018,酉阳****络会所,108.775,28.8397
50015310000043,北部****特网吧,106.552,29.6272
50022710000081,（璧****号网咖,106.234,29.5992
50011210000210,渝北****义网吧,106.586,29.6574
50011210000209,渝北****拉网吧,106.501,29.5999
50024210000004,酉阳****荣网吧,109.137,28.9768
50011410000048,黔江****捌网吧,108.839,29.5404
50024310000013,彭水****络会所,108.273,29.3596
50011010000033,重庆****云网吧,106.942,28.9498
50011010000034,重庆****舟网吧,106.936,28.9586
50011010000035,重庆****八网吧,106.933,28.9614
50011010000039,重庆****伟网吧,106.892,28.9285
50011110000001,重庆****兰网吧,105.773,29.4884
50011110000004,重庆****网吧）,105.801,29.4966
50010110000114,万州****G城）,106.488,29.4785
50010110000115,万州****十度）,108.384,30.8198
50010110000116,万州****捷网吧,106.464,29.4942
50010110000117,万州****仙网吧,108.384,30.8057
50010110000118,万州****燕网吧,108.445,30.9055
50010110000119,万州****五网吧,108.444,30.9053
50010110000121,万州****缘网吧,108.399,30.7897
50010110000122,万州****D城),108.453,30.7639
50010110000124,万州****幻网吧,106.464,29.4942
50010110000126,万州****纪网吧,108.388,30.8147
50010110000127,万州****速网吧,108.38,30.8205
50010110000129,万州****元网吧,108.399,30.7897
50010110000130,万州****中网吧,108.399,30.7897
50010110000131,万州****B城),108.39,30.8028
50010110000132,万州****源网吧,108.38,30.82
50010110000133,万州****越网吧,108.385,30.8201
50010110000134,万州****欣网吧,108.399,30.7897
50010110000135,万州****龙网吧,108.384,30.8186
50010110000136,万州****成网吧,108.451,30.5729
50010110000138,万州****通网吧,108.647,30.6145
50010110000140,万州****河网吧,108.386,30.8136
50010110000141,万州****缘婉）,108.384,30.8122
50010110000143,万州****迅网吧,108.399,30.7897
50010110000146,万州****目网吧,108.392,30.8074
50010110000148,万州****地网吧,108.396,30.7815
50010110000149,万州****典网吧,108.371,30.8215
50010110000151,万州****晴网吧,108.45,30.7708
50010110000125,万州****人网吧,106.464,29.4942
50010110000155,万州****C城),108.399,30.7907
50010110000157,万州****缘网吧,108.386,30.8187
50023110000038,垫江****下网吧,107.346,30.3337
50023110000039,垫江****胜网吧,107.363,30.0847
50023110000043,垫江****士网吧,107.444,30.2595
50023110000044,垫江****雨网吧,107.359,30.3415
50023110000045,垫江****海网吧,107.357,30.336
50023110000047,垫江****阳网吧,107.398,30.4012
50023110000051,垫江****航网吧,107.352,30.3279
50023110000052,垫江****线网吧,107.356,30.3369
50011610000055,重庆****顿网吧,106.154,29.2102
50011610000056,重庆****谊网吧,106.573,29.2872
50022210000068,綦江****网吧）,106.772,28.9303
50022210000069,(加****A区),106.664,29.0239
50022210000070,綦江****网吧）,106.721,28.583
50023010000076,丰都****翔网吧,108.039,29.9165
50023010000077,丰都****飞网吧,108.162,29.8921
50023010000078,丰都****凌网吧,108.123,29.6367
50023010000079,丰都****乐部）,107.628,29.997
50023010000081,丰都****心网吧,107.651,29.9097
50023010000083,丰都****停业）,107.797,30.1724
50023110000002,垫江****鸟网吧,107.351,30.3327
50023110000003,垫江****空网吧,107.364,30.3439
50023110000008,垫江****空网城,107.361,30.3382
50023110000010,垫江****深网吧,107.356,30.3376
50023110000013,垫江****奇网吧,107.363,30.0847
50023110000015,垫江****际网吧,107.55,30.4224
50023110000016,垫江****阳网吧,107.362,30.3422
50023110000017,垫江****速网吧,107.36,30.339
50023110000018,垫江****仔网吧,107.437,30.0974
50023110000020,垫江****络会所,107.356,30.3376
50023110000021,垫江****神网吧,107.356,30.3376
50011610000027,重庆****游网吧,106.259,29.2879
50011610000028,重庆****会所）,106.282,29.4214
50011610000029,重庆****醉网吧,106.266,29.2934
50011610000030,重庆****乐网吧,106.544,29.5546
50011610000031,重庆****觉网吧,106.272,29.2866
50011610000032,重庆****会所）,106.26,29.2931
50011610000033,重庆****力网吧,106.261,29.2725
50011610000034,重庆****锋网吧,106.312,29.4072
50011610000035,重庆****笑网吧,106.259,29.293
50011610000036,重庆****网吧）,106.439,29.3531
50011610000038,重庆****晓网吧,106.171,29.0243
50011610000040,重庆****伟网吧,106.439,29.3531
50011610000041,重庆****红网吧,106.039,29.1071
50011610000042,重庆****文网吧,106.335,29.4155
50011610000043,重庆****虫网吧,105.943,28.9873
50011610000044,重庆****发网吧,105.943,28.9873
50011610000045,重庆****宾网吧,106.078,29.2604
50011610000046,重庆****A城）,106.246,29.274
50011610000047,重庆****B城),106.269,29.0354
50011610000048,重庆****林网吧,106.221,29.2604
50011610000049,重庆****事网吧,106.345,28.9118
50011610000050,重庆****城网吧,106.282,29.4214
50011610000051,重庆****龙网吧,106.46,29.1212
50011610000053,重庆****忠网吧,106.46,29.1212
50011610000054,重庆****晴网吧,106.312,29.4072
50022210000072,綦江****网吧）,106.765,28.8359
50022210000074,重庆****网吧）,106.67,29.0008
50022210000075,綦江****光网吧,106.67,29.0008
50022210000078,綦江****网吧）,106.748,29.0536
50022210000080,綦江****网吧）,106.672,29.0019
50022210000081,綦江****网吧),106.774,28.9295
50022210000082,綦江****网吧）,106.691,28.5446
50022210000084,綦江****网吧),106.701,28.5714
50022410000009,铜梁****会所),106.06,29.8492
50022410000011,铜梁****会所）,106.059,29.8407
50022410000012,铜梁****鑫网吧,106.17,29.8228
50022410000013,铜梁****会所）,106.069,29.8494
50022410000014,铜梁****会所）,106.145,29.8512
50022410000016,铜梁****会所）,106.145,29.8512
50022410000019,铜梁****网城）,106.069,29.8391
50010210000042,重庆****淼网吧,107.274,29.7566
50010210000043,重庆****方网吧,107.393,29.7129
50010210000045,重庆****凌网吧,107.059,29.6618
50010210000046,重庆****结网吧,107.406,29.706
50010210000047,重庆****舟网吧,107.113,29.4498
50010210000048,重庆****豪网吧,107.305,29.7435
50010210000050,重庆****沙网吧,107.402,29.7064
50010210000052,重庆****浪网吧,106.492,29.4763
50010210000054,重庆****风网吧,107.401,29.7058
50010210000055,重庆****合网吧,107.369,29.6586
50010210000058,重庆****月网吧,107.41,29.7021
50010210000060,重庆****轩网吧,107.114,29.449
50010210000063,重庆****皓网吧,107.386,29.7078
50010210000069,重庆****翰网吧,107.493,29.5532
50023010000053,丰都****捷网吧,107.628,29.997
50023010000054,丰都****叶网吧,107.688,29.768
50023010000055,丰都****首网吧,107.741,29.844
50023010000056,丰都****停业）,107.741,29.844
50023010000057,丰都****会所）,107.838,29.8906
50023010000058,丰都****龙网吧,107.739,29.8715
50023010000061,丰都****会所）,107.731,29.8727
50023010000062,丰都****会所）,107.736,29.872
50023010000065,丰都****乐网吧,107.728,29.8673
50023010000066,丰都****络世界,107.75,29.9893
50023010000068,丰都****城网吧,107.871,30.0239
50023010000069,丰都****休闲吧,107.66,30.1072
50023010000070,丰都****民网吧,107.995,29.843
50023010000072,丰都****鑫网吧,108.162,29.5906
50023010000073,丰都****泰网吧,107.706,29.8785
50011510000092,长寿****俊网吧,107.072,29.8131
50011510000093,长寿****强网吧,107.247,29.9119
50011510000094,长寿****殿网吧,107.247,29.9119
50011610000001,重庆****强网吧,105.898,29.36
50011610000002,重庆****叶网吧,106.264,29.2889
50011610000003,重庆****旺网吧,106.263,29.294
50011610000004,重庆****友网吧,106.265,29.2932
50011610000005,重庆****福网吧,106.259,29.293
50011610000006,重庆****叶网吧,106.263,29.289
50011610000007,重庆****网事),106.257,29.2929
50011610000008,重庆****津网吧,106.261,29.2725
50011610000009,重庆****嘉网吧,106.27,29.2864
50011610000010,重庆****城网吧,106.28,29.4188
50011610000011,重庆****河网吧,106.272,29.2865
50011610000012,重庆****旺网吧,106.327,29.412
50011610000013,重庆****奇网吧,106.039,29.1071
50011610000015,重庆****洪网吧,106.282,29.4214
50011610000016,重庆****轩网吧,106.269,29.0354
50011610000017,重庆****彤网吧,106.266,29.2934
50011610000018,重庆****香网吧,106.484,29.2815
50011610000019,重庆****浪网吧,106.277,29.2853
50011610000020,重庆****舰店),105.94,29.3529
50011610000021,重庆****幻网吧,106.26,29.2875
50011610000022,重庆****间网吧,106.261,29.2725
50011610000023,重庆****网吧),106.261,29.2725
50011610000025,重庆****畅网吧,106.265,29.2926
50022210000028,綦江****会所）,106.655,29.0464
50022210000031,綦江****网吧）,106.726,28.7485
50022210000032,（加****鑫网吧,106.524,29.5449
50022210000033,（加****情网吧,106.717,28.9532
50022210000036,綦江****网吧）,106.656,29.0459
50022210000048,綦江****网吧）,106.713,28.9493
50022210000049,綦江****网吧),106.658,29.0445
50022210000050,（加****知网吧,106.683,28.6137
50022210000052,綦江****网吧）,106.512,29.0017
50022210000054,綦江****网吧),106.662,29.0381
50022210000056,綦江****网吧）,106.658,29.044
50022210000059,綦江****网吧）,106.659,29.045
50022210000063,（加****网吧,106.683,28.6144
50022210000064,綦江****网吧）,106.691,28.5446
50022210000066,綦江****网吧）,106.675,28.9007
50022210000067,（加****腾网吧,106.662,29.0372
50011910000021,南川****友网吧,107.091,29.1611
50011910000022,南川****景网吧,107.178,29.1417
50011910000023,南川****网城）,107.102,29.1634
50011910000024,南川****网络）,107.113,29.1558
50011910000025,南川****会所),107.099,29.1571
50011910000026,南川****爱网吧,106.986,29.2602
50011910000027,南川****乐部）,107.116,29.1581
50023010000016,丰都****鑫网吧,107.706,29.8787
50023010000018,丰都****会所),108.778,28.8327
50023010000019,丰都****网吧）,107.736,29.872
50023010000020,丰都****停业),107.713,30.0647
50023010000021,丰都****天网吧,107.73,29.8677
50023010000022,丰都****网吧）,107.838,29.8906
50023010000023,丰都****禧网吧,107.871,30.0239
50023010000024,丰都****星网吧,107.738,29.8721
50023010000025,丰都****纪网吧,107.838,29.8906
50023010000027,丰都****浪网吧,107.745,29.877
50023010000028,丰都****扬网吧,107.73,29.8681
50023010000033,丰都****飞网吧,107.804,30.0504
50023010000034,丰都****人网吧,107.838,29.8906
50023010000035,丰都****锋网吧,107.739,29.8719
50023010000036,丰都****望网屋,107.871,30.0239
50023010000037,丰都****菲网吧,107.871,30.0224
50023010000038,丰都****海网吧,107.871,30.0264
50023010000039,丰都****友网吧,107.618,30.1338
50023010000041,丰都****网吧）,107.745,29.8757
50023010000042,丰都****网吧）,107.746,29.8758
50023010000043,丰都****居网吧,107.871,30.0239
50023010000044,丰都****叶网吧,107.738,29.8658
50024310000020,彭水****界网吧,108.321,29.4372
50024310000021,彭水****恋网吧,108.175,29.3019
50024310000022,彭水****尊网吧,108.171,29.2971
50024310000027,彭水****意网吧,108.286,29.1976
50024310000034,彭水****奇网吧,109.626,31.3984
50024310000040,彭水****秀网吧,107.859,29.7738
50024310000042,彭水****门网吧,108.296,29.1375
50024310000048,彭水****缘网吧,108.438,29.5361
50024310000049,彭水****代网吧,108.438,29.5361
50024310000050,彭水****洒网吧,106.538,29.5759
50024310000051,彭水****云网吧,108.176,29.3024
50024310000053,彭水****缘网吧,108.1,29.2892
50024310000054,彭水****园网吧,108.223,29.5352
50011510000078,长寿****虹网吧,107.079,29.8417
50011510000079,长寿****你网吧,107.079,29.842
50011510000080,长寿****朋网吧,107.185,30.0869
50011510000081,长寿****优网吧,107.089,29.867
50011510000082,长寿****网吧),107.362,30.0872
50011510000083,长寿****间网吧,107.096,29.8634
50011510000085,长寿****见网吧,107.088,29.8492
